time,epoch,batch,loss,cost
0min21sec,29,480,-4.481,82.624
0min22sec,29,520,-4.477,82.599
0min22sec,29,560,-4.474,82.585
0min21sec,29,600,-4.415,82.545
0min22sec,29,640,-4.354,82.521
0min22sec,29,680,-4.291,82.490
0min21sec,29,720,-4.212,82.447
0min21sec,29,760,-4.214,82.444
0min23sec,29,800,-4.284,82.523
0min22sec,29,840,-4.381,82.581
0min22sec,29,880,-4.334,82.566
0min22sec,29,920,-4.338,82.571
0min22sec,29,960,-4.321,82.573
